site,genome,call,category,gene_function,Gene.abbreviation,Gene.name,hits,gene_counts,rel_hits
WC,simplified,metabolic,Amino acid utilization,Aminotransferase class I and II,aminotransferase class I and II,aminotransferase class I and II,81,543229,0.014910838707064607
WC,simplified,metabolic,Amino acid utilization,Aspartate/tyrosine/aromatic aminotransferase,aspartate/tyrosine/aromatic aminotransferase,aspartate/tyrosine/aromatic aminotransferase,192,543229,0.03534421026859759
WC,simplified,metabolic,Amino acid utilization,Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase,branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase,branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase,339,543229,0.06240462125549262
WC,simplified,metabolic,Amino acid utilization,Histidinol-phosphate/aromatic aminotransferase,histidinol-phosphate/aromatic aminotransferase,histidinol-phosphate/aromatic aminotransferase,243,543229,0.044732516121193826
WC,simplified,metabolic,Amino acid utilization,Ornithine/acetylornithine aminotransferase,ornithine/acetylornithine aminotransferase,ornithine/acetylornithine aminotransferase,169,543229,0.031110268413505168
WC,simplified,metabolic,Amino acid utilization,Phosphoserine aminotransferase,phosphoserine aminotransferase,phosphoserine aminotransferase,203,543229,0.03736913898190266
WC,simplified,metabolic,Amino acid utilization,Serine-pyruvate aminotransferase/archaeal aspartate aminotransferase,serine-pyruvate aminotransferase/archaeal aspartate aminotransferase,serine-pyruvate aminotransferase/archaeal aspartate aminotransferase,42,543229,0.007731545996255723
WC,simplified,metabolic,Aromatics degradation,Benzoyl-CoA reduction,bcrA,benzoyl-CoA reductase subunit A,17,543229,0.0031294352841987447
WC,simplified,metabolic,Aromatics degradation,Benzoyl-CoA reduction,bcrB,benzoyl-CoA reductase subunit B,48,543229,0.008836052567149397
WC,simplified,metabolic,Aromatics degradation,Benzoyl-CoA reduction,bcrC,benzoyl-CoA reductase subunit C,21,543229,0.0038657729981278616
WC,simplified,metabolic,Aromatics degradation,Benzoyl-CoA reduction,bcrD,benzoyl-CoA reductase subunit D,19,543229,0.0034976041411633033
WC,simplified,metabolic,Aromatics degradation,Phenol => Benzoyl-CoA,ubiX,flavin prenyltransferase,151,543229,0.027796748700824145
WC,simplified,metabolic,As cycling,Arsenate reduction,arsC1,arsenate reductase (glutaredoxin),74,543229,0.013622247707688655
WC,simplified,metabolic,As cycling,Arsenate reduction,arsC2,arsenate reductase (thioredoxin),209,543229,0.03847364555279633
WC,simplified,metabolic,As cycling,Arsenite oxidation,aoxA,arsenite oxidase small subunit,8,543229,0.001472675427858233
WC,simplified,metabolic,As cycling,Arsenite oxidation,aoxB,arsenite oxidase large subunit,11,543229,0.0020249287133050704
WC,simplified,metabolic,C1 metabolism,Aerobic CO oxidation,coxL,aerobic carbon-monoxide dehydrogenase large subunit,37,543229,0.006811123853844327
WC,simplified,metabolic,C1 metabolism,Aerobic CO oxidation,coxM,aerobic carbon-monoxide dehydrogenase medium subunit,42,543229,0.007731545996255723
WC,simplified,metabolic,C1 metabolism,Aerobic CO oxidation,coxS,aerobic carbon-monoxide dehydrogenase small subunit,134,543229,0.0246673134166254
WC,simplified,metabolic,C1 metabolism,Formaldehyde oxidation,fae,"5,6,7,8-tetrahydromethanopterin hydro-lyase",26,543229,0.0047861951405392565
WC,simplified,metabolic,C1 metabolism,Formaldehyde oxidation,fdhA,glutathione-independent formaldehyde dehydrogenase,1,543229,1.840844284822791e-4
WC,simplified,metabolic,C1 metabolism,Formaldehyde oxidation,fghA,S-formylglutathione hydrolase,25,543229,0.004602110712056978
WC,simplified,metabolic,C1 metabolism,Formaldehyde oxidation,frmA,S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase,22,543229,0.004049857426610141
WC,simplified,metabolic,C1 metabolism,Formate oxidation,fdhA,formate dehydrogenase (coenzyme F420) alpha subunit,15,543229,0.002761266427234187
WC,simplified,metabolic,C1 metabolism,Formate oxidation,fdhB,formate dehydrogenase (coenzyme F420) beta subunit,58,543229,0.010676896851972187
WC,simplified,metabolic,C1 metabolism,Formate oxidation,fdoG,formate dehydrogenase major subunit,51,543229,0.0093883058525962345
WC,simplified,metabolic,C1 metabolism,Formate oxidation,fdoH,formate dehydrogenase iron-sulfur subunit,150,543229,0.027612664272341866
WC,simplified,metabolic,C1 metabolism,Formate oxidation,fdwB,formate dehydrogenase beta subunit,7,543229,0.0012885909993759538
WC,simplified,metabolic,C1 metabolism,Methanol oxidation,mxaF,methanol dehydrogenase (cytochrome c) subunit 1,50,543229,0.009204221424113956
WC,simplified,metabolic,C1 metabolism,Methyl amine -> formaldehyde,mauA,methylamine dehydrogenase light chain,2,543229,3.681688569645582e-4
WC,simplified,metabolic,C1 metabolism,Methyl amine -> formaldehyde,mauB,methylamine dehydrogenase heavy chain,5,543229,9.204221424113956e-4
WC,simplified,metabolic,Carbon fixation,3 Hydroxypropionate cycle,prpE,propionyl-CoA synthetase,33,543229,0.006074786139915211
WC,simplified,metabolic,Carbon fixation,3HP/4HB,abfD,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase,83,543229,0.015279007564029168
WC,simplified,metabolic,Carbon fixation,3HP/4HB,K14466,4-hydroxybutyrate---CoA ligase (ADP-forming),1,543229,1.840844284822791e-4
WC,simplified,metabolic,Carbon fixation,CBB cycle - Rubisco,Form I,Form I RuBisCO large subunit,8,543229,0.001472675427858233
WC,simplified,metabolic,Carbon fixation,CBB cycle - Rubisco,Form II,Form II RuBisCO large subunit,11,543229,0.0020249287133050704
WC,simplified,metabolic,Carbon fixation,CBB cycle - Rubisco,Form II/III,Form II/III RuBisCO large subunit,2,543229,3.681688569645582e-4
WC,simplified,metabolic,Carbon fixation,Reverse TCA cycle,aclA,ATP-citrate lyase alpha-subunit,20,543229,0.0036816885696455822
WC,simplified,metabolic,Carbon fixation,Reverse TCA cycle,aclB,ATP-citrate lyase beta-subunit,16,543229,0.002945350855716466
WC,simplified,metabolic,Carbon fixation,Wood Ljungdahl pathway,cdhD,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta",109,543229,0.020065202704568425
WC,simplified,metabolic,Carbon fixation,Wood Ljungdahl pathway,cdhE,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma",93,543229,0.017119851848851956
WC,simplified,metabolic,Carbon fixation,Wood Ljungdahl pathway,cooS,anaerobic carbon-monoxide dehydrogenase catalytic subunit,133,543229,0.02448322898814312
WC,simplified,metabolic,Chlorite reduction,Chlorite reduction,cld,chlorite dismutase,37,543229,0.006811123853844327
WC,simplified,metabolic,Complex carbon degradation,Amylolytic enzymes,alpha-amylase,alpha-amylase,128,543229,0.023562806845731726
WC,simplified,metabolic,Complex carbon degradation,Amylolytic enzymes,glucoamylase,glucoamylase,50,543229,0.009204221424113956
WC,simplified,metabolic,Complex carbon degradation,Amylolytic enzymes,isoamylase,isoamylase,30,543229,0.005522532854468374
WC,simplified,metabolic,Complex carbon degradation,Amylolytic enzymes,pullulanase,pullulanase,20,543229,0.0036816885696455822
WC,simplified,metabolic,Complex carbon degradation,Cellulose degrading,beta-glucosidase,beta-glucosidase,101,543229,0.01859252727671019
WC,simplified,metabolic,Complex carbon degradation,Cellulose degrading,cellobiosidase,cellobiosidase,2,543229,3.681688569645582e-4
WC,simplified,metabolic,Complex carbon degradation,Cellulose degrading,cellulase,cellulase,95,543229,0.017488020705816516
WC,simplified,metabolic,Complex carbon degradation,Chitin degrading,chitiniase,chitiniase,27,543229,0.004970279569021536
WC,simplified,metabolic,Complex carbon degradation,Chitin degrading,hexosaminidase,hexosaminidase,256,543229,0.04712561369146345
WC,simplified,metabolic,Complex carbon degradation,Endohemicellulases,alpha-D-xyloside xylohydrolase,alpha-D-xyloside xylohydrolase,7,543229,0.0012885909993759538
WC,simplified,metabolic,Complex carbon degradation,Endohemicellulases,"mannan endo-1,4-beta-mannosidase","mannan endo-1,4-beta-mannosidase",57,543229,0.01049281242348991
WC,simplified,metabolic,Complex carbon degradation,Hemicullulose debranching,alpha-L-rhamnosidase,alpha-L-rhamnosidase,96,543229,0.017672105134298795
WC,simplified,metabolic,Complex carbon degradation,Hemicullulose debranching,arabinosidase,arabinosidase,86,543229,0.015831260849476003
WC,simplified,metabolic,Complex carbon degradation,Hemicullulose debranching,beta-glucuronidase,beta-glucuronidase,5,543229,9.204221424113956e-4
WC,simplified,metabolic,Complex carbon degradation,Other oligosaccharide degrading,beta-galactosidase,beta-galactosidase,71,543229,0.013069994422241818
WC,simplified,metabolic,Complex carbon degradation,Other oligosaccharide degrading,beta-mannosidase,beta-mannosidase,30,543229,0.005522532854468374
WC,simplified,metabolic,Complex carbon degradation,Other oligosaccharide degrading,beta-xylosidase,beta-xylosidase,21,543229,0.0038657729981278616
WC,simplified,metabolic,Ethanol fermentation,Acetaldehyde => Ethanol,acetaldehyde => ethanol,acetaldehyde => ethanol,12,543229,0.0022090131417873493
WC,simplified,metabolic,Ethanol fermentation,Acetate => Acetaldehyde,acetate => acetaldehyde,acetate => acetaldehyde,16,543229,0.002945350855716466
WC,simplified,metabolic,Fatty acid degradation,Fatty acid degradation,acyl-CoA dehydrogenase,acyl-CoA dehydrogenase,1152,543229,0.2120652616115855
WC,simplified,metabolic,Fermentation,Acetate to acetyl-CoA,acs,acetyl-CoA synthetase,172,543229,0.031662521698952006
WC,simplified,metabolic,Fermentation,Acetogenesis,acdA,"acetyl coenzyme A synthetase (ADP forming), alpha domain",101,543229,0.01859252727671019
WC,simplified,metabolic,Fermentation,Acetogenesis,ack,acetate kinase,163,543229,0.030005761842611497
WC,simplified,metabolic,Fermentation,Acetogenesis,pta,phosphate acetyltransferase,85,543229,0.015647176420993725
WC,simplified,metabolic,Fermentation,Lactate utilization,ldh,L-lactate dehydrogenase,31,543229,0.005706617282950652
WC,simplified,metabolic,Fermentation,Pyruvate <=> acetyl-CoA + formate,pflD,formate C-acetyltransferase,2,543229,3.681688569645582e-4
WC,simplified,metabolic,Fermentation,Pyruvate oxidation,porA,pyruvate ferredoxin oxidoreductase alpha subunit,148,543229,0.02724449541537731
WC,simplified,metabolic,Halogenated compound utilization,Halogenated compounds breakdown,E3.8.1.2,2-haloacid dehalogenase,47,543229,0.008651968138667119
WC,simplified,metabolic,Hydrogenases,FeFe hydrogenase,fefe-group-a13,"FeFe hydrogenase, H2-evolution/Electron-bifurcation",13,543229,0.0023930975702696282
WC,simplified,metabolic,Hydrogenases,FeFe hydrogenase,fefe-group-a4,"FeFe hydrogenase, H2-uptake/Electron-bifurcation",1,543229,1.840844284822791e-4
WC,simplified,metabolic,Hydrogenases,FeFe hydrogenase,fefe-group-b,"FeFe hydrogenase, H2-evolution",1,543229,1.840844284822791e-4
WC,simplified,metabolic,Hydrogenases,FeFe hydrogenase,fefe-group-c1,"FeFe hydrogenase, H2-sensing",5,543229,9.204221424113956e-4
WC,simplified,metabolic,Hydrogenases,FeFe hydrogenase,fefe-group-c2,"FeFe hydrogenase, H2-sensing",1,543229,1.840844284822791e-4
WC,simplified,metabolic,Hydrogenases,FeFe hydrogenase,fefe-group-c3,"FeFe hydrogenase, H2-sensing",10,543229,0.0018408442848227911
WC,simplified,metabolic,Hydrogenases,Ni-Fe Hydrogenase,nife-group-1,"Ni-Fe Hydrogenase, H2-uptake",51,543229,0.0093883058525962345
WC,simplified,metabolic,Hydrogenases,Ni-Fe Hydrogenase,nife-group-2ade,"Ni-Fe Hydrogenase, H2-uptake",1,543229,1.840844284822791e-4
WC,simplified,metabolic,Hydrogenases,Ni-Fe Hydrogenase,nife-group-3abd,"Ni-Fe Hydrogenase, Bidirectional",10,543229,0.0018408442848227911
WC,simplified,metabolic,Hydrogenases,Ni-Fe Hydrogenase,nife-group-3c,"Ni-Fe Hydrogenase, Electron-bifurcation",43,543229,0.007915630424738002
WC,simplified,metabolic,Hydrogenases,Ni-Fe Hydrogenase,nife-group-4a-g,"Ni-Fe Hydrogenase, H2-evolving",20,543229,0.0036816885696455822
WC,simplified,metabolic,Hydrogenases,Ni-Fe Hydrogenase,nife-group-4hi,"Ni-Fe Hydrogenase, H2-uptake",1,543229,1.840844284822791e-4
WC,simplified,metabolic,Metal reduction,Metal (Iron/Manganese) reduction,mtrB,"decaheme-associated outer membrane protein, MtrB/PioB family",19,543229,0.0034976041411633033
WC,simplified,metabolic,Metal reduction,Metal (Iron/Manganese) reduction,mtrC,"decaheme c-type cytochrome, OmcA/MtrC family",36,543229,0.006627039425362047
WC,simplified,metabolic,Methane metabolism,Methane oxidation - Soluble methane monoxygenase,mmoB,methane monooxygenase regulatory protein B,67,543229,0.0123336567083127
WC,simplified,metabolic,Methane metabolism,Methane oxidation - Soluble methane monoxygenase,mmoD,methane monooxygenase component D,1,543229,1.840844284822791e-4
WC,simplified,metabolic,Methane metabolism,Methane production,mcrA,methyl-coenzyme M reductase alpha subunit,3,543229,5.522532854468373e-4
WC,simplified,metabolic,Methane metabolism,Methane production,mcrB,methyl-coenzyme M reductase beta subunit,2,543229,3.681688569645582e-4
WC,simplified,metabolic,Methane metabolism,Methane production,mcrC,methyl-coenzyme M reductase subunit C,4,543229,7.363377139291164e-4
WC,simplified,metabolic,Nitrile hydration,Nitrile hydratase,nthA,nitrile hydratase subunit alpha,15,543229,0.002761266427234187
WC,simplified,metabolic,Nitrile hydration,Nitrile hydratase,nthB,nitrile hydratase subunit beta,9,543229,0.0016567598563405118
WC,simplified,metabolic,Nitrogen cycling,Ammonia oxidation,amoA,methane/ammonia monooxygenase subunit A,1,543229,1.840844284822791e-4
WC,simplified,metabolic,Nitrogen cycling,Ammonia oxidation,amoB,methane/ammonia monooxygenase subunit B,2,543229,3.681688569645582e-4
WC,simplified,metabolic,Nitrogen cycling,Ammonia oxidation,amoC,methane/ammonia monooxygenase subunit C,1,543229,1.840844284822791e-4
WC,simplified,metabolic,Nitrogen cycling,N2 fixation,nifD,nitrogenase molybdenum-iron protein alpha chain,25,543229,0.004602110712056978
WC,simplified,metabolic,Nitrogen cycling,N2 fixation,nifH,nitrogenase iron protein,28,543229,0.005154363997503815
WC,simplified,metabolic,Nitrogen cycling,N2 fixation,nifK,nitrogenase molybdenum-iron protein beta chain,22,543229,0.004049857426610141
WC,simplified,metabolic,Nitrogen cycling,Nitrate reduction,napA,periplasmic nitrate reductase NapA,32,543229,0.005890701711432932
WC,simplified,metabolic,Nitrogen cycling,Nitrate reduction,napB,cytochrome c-type protein NapB,22,543229,0.004049857426610141
WC,simplified,metabolic,Nitrogen cycling,Nitrate reduction,narG,"nitrate reductase / nitrite oxidoreductase, alpha subunit",62,543229,0.011413234565901305
WC,simplified,metabolic,Nitrogen cycling,Nitrate reduction,narH,"nitrate reductase / nitrite oxidoreductase, beta subunit",47,543229,0.008651968138667119
WC,simplified,metabolic,Nitrogen cycling,Nitric oxide reduction,norB,nitric oxide reductase subunit B,95,543229,0.017488020705816516
WC,simplified,metabolic,Nitrogen cycling,Nitric oxide reduction,norC,nitric oxide reductase subunit C,47,543229,0.008651968138667119
WC,simplified,metabolic,Nitrogen cycling,Nitrite oxidation,nxrA,"nitrate reductase / nitrite oxidoreductase, alpha subunit",30,543229,0.005522532854468374
WC,simplified,metabolic,Nitrogen cycling,Nitrite oxidation,nxrB,"nitrate reductase / nitrite oxidoreductase, beta subunit",14,543229,0.0025771819987519076
WC,simplified,metabolic,Nitrogen cycling,Nitrite reduction,nirK,nitrite reductase (NO-forming),34,543229,0.006258870568397489
WC,simplified,metabolic,Nitrogen cycling,Nitrite reduction,nirS,nitrite reductase (NO-forming) / hydroxylamine reductase,25,543229,0.004602110712056978
WC,simplified,metabolic,Nitrogen cycling,Nitrite reduction,octR,nitrite reductase (Octaheme c-type cytochrome Shewanella-type),25,543229,0.004602110712056978
WC,simplified,metabolic,Nitrogen cycling,Nitrite reduction to ammonia,nirB,nitrite reductase (NADH) large subunit,69,543229,0.012701825565277259
WC,simplified,metabolic,Nitrogen cycling,Nitrite reduction to ammonia,nirD,nitrite reductase (NADH) small subunit,54,543229,0.009940559138043072
WC,simplified,metabolic,Nitrogen cycling,Nitrite reduction to ammonia,nrfA,nitrite reductase (cytochrome c-552),166,543229,0.030558015128058336
WC,simplified,metabolic,Nitrogen cycling,Nitrite reduction to ammonia,nrfH,cytochrome c nitrite reductase small subunit,63,543229,0.011597318994383585
WC,simplified,metabolic,Nitrogen cycling,Nitrous oxide reduction,nosD,nitrous oxidase accessory protein,14,543229,0.0025771819987519076
WC,simplified,metabolic,Nitrogen cycling,Nitrous oxide reduction,nosZ,nitrous-oxide reductase,17,543229,0.0031294352841987447
WC,simplified,metabolic,Oxidative phosphorylation,Complex I (NAD(P)H-quinone oxidoreductase),NdhA,NAD(P)H-quinone oxidoreductase subunit 1,2,543229,3.681688569645582e-4
WC,simplified,metabolic,Oxidative phosphorylation,Complex I (NAD(P)H-quinone oxidoreductase),NdhB,NAD(P)H-quinone oxidoreductase subunit 2,2,543229,3.681688569645582e-4
WC,simplified,metabolic,Oxidative phosphorylation,Complex I (NAD(P)H-quinone oxidoreductase),NdhC,NAD(P)H-quinone oxidoreductase subunit 3,2,543229,3.681688569645582e-4
WC,simplified,metabolic,Oxidative phosphorylation,Complex I (NADH-quinone oxidoreductase),nuoA,NADH-quinone oxidoreductase subunit A,230,543229,0.0423394185509242
WC,simplified,metabolic,Oxidative phosphorylation,Complex I (NADH-quinone oxidoreductase),nuoB,NADH-quinone oxidoreductase subunit B,175,543229,0.03221477498439884
WC,simplified,metabolic,Oxidative phosphorylation,Complex I (NADH-quinone oxidoreductase),nuoC,NADH-quinone oxidoreductase subunit C,98,543229,0.01804027399126335
WC,simplified,metabolic,Oxidative phosphorylation,Complex II (Succinate dehydrogenase/Fumarate reductase),sdhC,"succinate dehydrogenase / fumarate reductase, cytochrome b subunit",173,543229,0.031846606127434285
WC,simplified,metabolic,Oxidative phosphorylation,Complex II (Succinate dehydrogenase/Fumarate reductase),sdhD,"succinate dehydrogenase / fumarate reductase, membrane anchor subunit",76,543229,0.013990416564653213
